intent_hash,action_hash,tool_id,payload_size,is_high_risk,is_forbidden,harmful_signal,injection_signal,label
0.98,0.642,0.0,0.138,0,0,0,0,1
0.757,0.984,0.0,0.138,0,0,0,0,1
0.118,0.059,0.0,0.14,0,0,0,0,1
0.614,0.529,0.2,0.056,0,0,0,0,1
0.322,0.11,0.6,0.056,0,0,0,0,1
0.452,0.88,0.0,0.14,0,0,0,0,1
0.79,0.11,0.6,0.056,0,0,0,0,1
0.993,0.498,0.3,0.056,0,0,0,0,1
0.135,0.529,0.2,0.056,0,0,0,0,1
0.121,0.498,0.3,0.056,0,0,0,0,1
0.926,0.498,0.3,0.056,0,0,0,0,1
0.417,0.11,0.6,0.056,0,0,0,0,1
0.277,0.529,0.2,0.056,0,0,0,0,1
0.621,0.11,0.6,0.056,0,0,0,0,1
0.611,0.498,0.3,0.056,0,0,0,0,0
0.483,0.529,0.2,0.056,0,0,0,0,1
0.346,0.529,0.2,0.056,0,0,0,0,1
0.928,0.529,0.2,0.056,0,0,0,0,1
0.453,0.11,0.6,0.056,0,0,0,0,1
0.461,0.498,0.3,0.056,0,0,0,0,1
0.641,0.11,0.6,0.056,0,0,0,0,1
0.775,0.529,0.2,0.056,0,0,0,0,1
0.519,0.498,0.3,0.056,0,0,0,0,1
0.482,0.529,0.2,0.056,0,0,0,0,1
0.97,0.529,0.2,0.056,0,0,0,0,1
0.805,0.11,0.6,0.056,0,0,0,0,1
0.359,0.098,0.0,0.14,0,0,0,0,1
0.634,0.354,0.0,0.14,0,0,0,0,1
0.031,0.11,0.6,0.056,0,0,0,0,1
0.821,0.498,0.3,0.056,0,0,0,0,1
0.438,0.11,0.6,0.056,0,0,0,0,1
0.551,0.529,0.2,0.056,0,0,0,0,1
0.0,0.11,0.6,0.056,0,0,0,0,1
0.44,0.529,0.2,0.056,0,0,0,0,1
0.256,0.498,0.3,0.056,0,0,0,0,1
0.648,0.529,0.2,0.056,0,0,0,0,1
0.438,0.498,0.3,0.056,0,0,0,0,1
0.513,0.529,0.2,0.056,0,0,0,0,1
0.817,0.498,0.3,0.056,0,0,0,0,1
0.327,0.498,0.3,0.056,0,0,0,0,1
0.148,0.498,0.3,0.056,0,0,0,0,1
0.195,0.908,0.0,0.14,0,0,0,0,1
0.867,0.022,0.0,0.14,0,0,0,0,1
0.735,0.498,0.3,0.056,0,0,0,0,1
0.757,0.519,0.0,0.14,0,0,0,0,1
0.522,0.092,0.0,0.138,0,0,0,0,1
0.026,0.11,0.6,0.056,0,0,0,0,1
0.37,0.498,0.3,0.056,0,0,0,0,1
0.595,0.086,0.0,0.138,0,0,0,0,1
0.256,0.498,0.3,0.056,0,0,0,0,1
0.438,0.498,0.3,0.056,0,0,0,0,1
0.371,0.498,0.3,0.056,0,0,0,0,1
0.779,0.498,0.3,0.056,0,0,0,0,1
0.284,0.529,0.2,0.056,0,0,0,0,1
0.399,0.601,0.0,0.14,0,0,0,0,1
0.007,0.529,0.2,0.056,0,0,0,0,1
0.473,0.194,0.0,0.14,0,0,0,0,1
0.54,0.166,0.0,0.14,0,0,0,0,1
0.061,0.529,0.2,0.056,0,0,0,0,1
0.006,0.498,0.3,0.056,0,0,0,0,1
0.944,0.692,0.0,0.14,0,0,0,0,1
0.523,0.11,0.6,0.056,0,0,0,0,1
0.724,0.529,0.2,0.056,0,0,0,0,1
0.556,0.498,0.3,0.056,0,0,0,0,1
0.838,0.11,0.6,0.056,0,0,0,0,1
0.871,0.529,0.2,0.056,0,0,0,0,1
0.535,0.11,0.6,0.056,0,0,0,0,1
0.591,0.11,0.6,0.056,0,0,0,0,1
0.668,0.059,0.0,0.138,0,0,0,0,1
0.982,0.529,0.2,0.056,0,0,0,0,1
0.867,0.529,0.2,0.056,0,0,0,0,1
0.785,0.11,0.6,0.056,0,0,0,0,1
0.3,0.529,0.2,0.056,0,0,0,0,1
0.977,0.11,0.6,0.056,0,0,0,0,1
0.328,0.529,0.2,0.056,0,0,0,0,1
0.659,0.11,0.6,0.056,0,0,0,0,1
0.386,0.529,0.2,0.056,0,0,0,0,1
0.721,0.498,0.3,0.056,0,0,0,0,1
0.567,0.11,0.6,0.056,0,0,0,0,1
0.896,0.498,0.3,0.056,0,0,0,0,1
0.642,0.498,0.3,0.056,0,0,0,0,1
0.13,0.498,0.3,0.056,0,0,0,0,1
0.661,0.517,0.0,0.14,0,0,0,0,1
0.58,0.498,0.3,0.056,0,0,0,0,1
0.037,0.11,0.6,0.056,0,0,0,0,0
0.809,0.498,0.3,0.056,0,0,0,0,1
0.127,0.529,0.2,0.056,0,0,0,0,1
0.373,0.529,0.2,0.056,0,0,0,0,0
0.362,0.875,0.0,0.14,0,0,0,0,1
0.926,0.417,0.0,0.14,0,0,0,0,1
0.024,0.498,0.3,0.056,0,0,0,0,1
0.463,0.515,0.0,0.14,0,0,0,0,1
0.198,0.11,0.6,0.056,0,0,0,0,1
0.085,0.073,0.0,0.14,0,0,0,0,1
0.997,0.11,0.6,0.056,0,0,0,0,1
0.318,0.498,0.3,0.056,0,0,0,0,1
0.469,0.498,0.3,0.056,0,0,0,0,1
0.138,0.11,0.6,0.056,0,0,0,0,1
0.687,0.498,0.3,0.056,0,0,0,0,1
0.039,0.108,0.0,0.138,0,0,0,0,1
0.722,0.529,0.2,0.056,0,0,0,0,1
0.727,0.367,0.0,0.14,0,0,0,0,0
0.889,0.11,0.6,0.056,0,0,0,0,1
0.471,0.498,0.3,0.056,0,0,0,0,1
0.783,0.927,0.0,0.14,0,0,0,0,1
0.3,0.529,0.2,0.056,0,0,0,0,1
0.72,0.529,0.2,0.056,0,0,0,0,1
0.966,0.525,0.0,0.14,0,0,0,0,1
0.588,0.11,0.6,0.056,0,0,0,0,1
0.635,0.498,0.3,0.056,0,0,0,0,1
0.905,0.11,0.6,0.056,0,0,0,0,1
0.672,0.11,0.6,0.056,0,0,0,0,1
0.722,0.498,0.3,0.056,0,0,0,0,1
0.768,0.11,0.6,0.056,0,0,0,0,1
0.303,0.11,0.6,0.056,0,0,0,0,1
0.478,0.11,0.6,0.056,0,0,0,0,1
0.364,0.11,0.6,0.056,0,0,0,0,1
0.226,0.498,0.3,0.056,0,0,0,0,1
0.385,0.114,0.0,0.138,0,0,0,0,1
0.448,0.529,0.2,0.056,0,0,0,0,1
0.621,0.11,0.6,0.056,0,0,0,0,1
0.095,0.11,0.6,0.056,0,0,0,0,1
0.273,0.416,0.0,0.14,0,0,0,0,1
0.108,0.498,0.3,0.056,0,0,0,0,1
0.475,0.11,0.6,0.056,0,0,0,0,1
0.27,0.11,0.6,0.056,0,0,0,0,1
0.433,0.11,0.6,0.056,0,0,0,0,1
0.102,0.498,0.3,0.056,0,0,0,0,1
0.392,0.498,0.3,0.056,0,0,0,0,1
0.81,0.11,0.6,0.056,0,0,0,0,1
0.565,0.498,0.3,0.056,0,0,0,0,1
0.407,0.11,0.6,0.056,0,0,0,0,1
0.651,0.529,0.2,0.056,0,0,0,0,1
0.871,0.498,0.3,0.056,0,0,0,0,1
0.284,0.11,0.6,0.056,0,0,0,0,1
0.073,0.529,0.2,0.056,0,0,0,0,1
0.489,0.498,0.3,0.056,0,0,0,0,1
0.241,0.529,0.2,0.056,0,0,0,0,1
0.1,0.11,0.6,0.056,0,0,0,0,1
0.13,0.529,0.2,0.056,0,0,0,0,1
0.928,0.737,0.0,0.14,0,0,0,0,1
0.84,0.231,0.0,0.138,0,0,0,0,1
0.481,0.589,0.0,0.14,0,0,0,0,1
0.653,0.687,0.0,0.14,0,0,0,0,1
0.586,0.529,0.2,0.056,0,0,0,0,1
0.254,0.529,0.2,0.056,0,0,0,0,1
0.437,0.498,0.3,0.056,0,0,0,0,1
0.246,0.529,0.2,0.056,0,0,0,0,1
0.18,0.498,0.3,0.056,0,0,0,0,1
0.915,0.498,0.3,0.056,0,0,0,0,1
0.859,0.11,0.6,0.056,0,0,0,0,1
0.968,0.529,0.2,0.056,0,0,0,0,1
0.72,0.498,0.3,0.056,0,0,0,0,1
0.741,0.529,0.2,0.056,0,0,0,0,1
0.864,0.988,0.0,0.14,0,0,0,0,1
0.504,0.498,0.3,0.056,0,0,0,0,1
0.042,0.623,0.0,0.14,0,0,0,0,1
0.127,0.498,0.3,0.056,0,0,0,0,1
0.123,0.498,0.3,0.056,0,0,0,0,1
0.929,0.11,0.6,0.056,0,0,0,0,1
0.671,0.11,0.6,0.056,0,0,0,0,1
0.944,0.498,0.3,0.056,0,0,0,0,1
0.86,0.11,0.6,0.056,0,0,0,0,1
0.867,0.11,0.6,0.056,0,0,0,0,1
0.106,0.459,0.0,0.14,0,0,0,0,1
0.664,0.529,0.2,0.056,0,0,0,0,1
0.565,0.498,0.3,0.056,0,0,0,0,1
0.786,0.529,0.2,0.056,0,0,0,0,1
0.594,0.11,0.6,0.056,0,0,0,0,1
0.805,0.529,0.2,0.056,0,0,0,0,1
0.835,0.529,0.2,0.056,0,0,0,0,1
0.368,0.529,0.2,0.056,0,0,0,0,1
0.092,0.529,0.2,0.056,0,0,0,0,1
0.235,0.529,0.2,0.056,0,0,0,0,1
0.254,0.529,0.2,0.056,0,0,0,0,1
0.002,0.958,0.0,0.14,0,0,0,0,1
0.325,0.498,0.3,0.056,0,0,0,0,1
0.228,0.529,0.2,0.056,0,0,0,0,1
0.313,0.264,0.0,0.14,0,0,0,0,1
0.288,0.215,0.0,0.14,0,0,0,0,1
0.273,0.529,0.2,0.056,0,0,0,0,1
0.721,0.991,0.0,0.14,0,0,0,0,1
0.962,0.11,0.6,0.056,0,0,0,0,1
0.222,0.246,0.0,0.136,0,0,0,0,1
0.53,0.593,0.0,0.14,0,0,0,0,1
0.727,0.11,0.6,0.056,0,0,0,0,1
0.807,0.498,0.3,0.056,0,0,0,0,1
0.028,0.498,0.3,0.056,0,0,0,0,1
0.485,0.498,0.3,0.056,0,0,0,0,1
0.237,0.498,0.3,0.056,0,0,0,0,0
0.547,0.529,0.2,0.056,0,0,0,0,1
0.908,0.156,0.0,0.138,0,0,0,0,1
0.42,0.11,0.6,0.056,0,0,0,0,1
0.452,0.11,0.6,0.056,0,0,0,0,1
0.687,0.529,0.2,0.056,0,0,0,0,1
0.634,0.529,0.2,0.056,0,0,0,0,1
0.184,0.108,0.0,0.14,0,0,0,0,1
0.209,0.498,0.3,0.056,0,0,0,0,1
0.881,0.485,0.0,0.136,0,0,0,0,1
0.416,0.498,0.3,0.056,0,0,0,0,1
0.871,0.498,0.3,0.056,0,0,0,0,1
0.38,0.498,0.3,0.056,0,0,0,0,1
0.115,0.529,0.2,0.056,0,0,0,0,1
0.785,0.11,0.6,0.056,0,0,0,0,1
0.056,0.45,0.0,0.14,0,0,0,0,1
0.479,0.498,0.3,0.056,0,0,0,0,1
0.745,0.529,0.2,0.056,0,0,0,0,1
0.384,0.742,0.0,0.14,0,0,0,0,1
0.128,0.529,0.2,0.056,0,0,0,0,1
0.401,0.498,0.3,0.056,0,0,0,0,1
0.168,0.529,0.2,0.056,0,0,0,0,1
0.707,0.529,0.2,0.056,0,0,0,0,1
0.908,0.11,0.6,0.056,0,0,0,0,0
0.059,0.498,0.3,0.056,0,0,0,0,1
0.193,0.529,0.2,0.056,0,0,0,0,1
0.042,0.335,0.0,0.14,0,0,0,0,1
0.55,0.529,0.2,0.056,0,0,0,0,1
0.641,0.11,0.6,0.056,0,0,0,0,1
0.438,0.11,0.6,0.056,0,0,0,0,1
0.43,0.498,0.3,0.056,0,0,0,0,1
0.222,0.529,0.2,0.056,0,0,0,0,1
0.299,0.11,0.6,0.056,0,0,0,0,1
0.552,0.11,0.6,0.056,0,0,0,0,0
0.419,0.11,0.6,0.056,0,0,0,0,1
0.987,0.5,0.0,0.14,0,0,0,0,1
0.591,0.498,0.3,0.056,0,0,0,0,1
0.29,0.498,0.3,0.056,0,0,0,0,1
0.204,0.11,0.6,0.056,0,0,0,0,1
0.857,0.529,0.2,0.056,0,0,0,0,1
0.252,0.11,0.6,0.056,0,0,0,0,1
0.888,0.804,0.0,0.14,0,0,0,0,1
0.071,0.134,0.0,0.14,0,0,0,0,1
0.905,0.498,0.3,0.056,0,0,0,0,1
0.097,0.498,0.3,0.056,0,0,0,0,1
0.343,0.529,0.2,0.056,0,0,0,0,1
0.892,0.11,0.6,0.056,0,0,0,0,1
0.289,0.885,0.0,0.14,0,0,0,0,1
0.341,0.498,0.3,0.056,0,0,0,0,1
0.817,0.11,0.6,0.056,0,0,0,0,1
0.802,0.014,0.0,0.14,0,0,0,0,1
0.452,0.025,0.0,0.14,0,0,0,0,1
0.075,0.529,0.2,0.056,0,0,0,0,1
0.876,0.11,0.6,0.056,0,0,0,0,1
0.528,0.498,0.3,0.056,0,0,0,0,1
0.004,0.529,0.2,0.056,0,0,0,0,1
0.664,0.409,0.0,0.136,0,0,0,0,1
0.32,0.529,0.2,0.056,0,0,0,0,1
0.731,0.498,0.3,0.056,0,0,0,0,1
0.319,0.134,0.0,0.14,0,0,0,0,1
0.645,0.11,0.6,0.056,0,0,0,0,1
0.552,0.169,0.0,0.14,0,0,0,0,1
0.137,0.529,0.2,0.056,0,0,0,0,1
0.872,0.951,0.0,0.14,0,0,0,0,1
0.809,0.415,0.0,0.14,0,0,0,0,1
0.674,0.032,0.0,0.14,0,0,0,0,1
0.677,0.498,0.3,0.056,0,0,0,0,1
0.105,0.529,0.2,0.056,0,0,0,0,1
0.188,0.11,0.6,0.056,0,0,0,0,1
0.076,0.675,0.0,0.138,0,0,0,0,1
0.926,0.11,0.6,0.056,0,0,0,0,1
0.715,0.434,0.0,0.136,0,0,0,0,1
0.747,0.529,0.2,0.056,0,0,0,0,1
0.788,0.11,0.6,0.056,0,0,0,0,1
0.28,0.498,0.3,0.056,0,0,0,0,1
0.606,0.11,0.6,0.056,0,0,0,0,1
0.767,0.11,0.6,0.056,0,0,0,0,1
0.515,0.616,0.0,0.14,0,0,0,0,1
0.889,0.498,0.3,0.056,0,0,0,0,1
0.406,0.89,0.0,0.14,0,0,0,0,1
0.385,0.11,0.6,0.056,0,0,0,0,1
0.489,0.11,0.6,0.056,0,0,0,0,1
0.302,0.11,0.6,0.056,0,0,0,0,1
0.547,0.498,0.3,0.056,0,0,0,0,1
0.039,0.498,0.3,0.056,0,0,0,0,1
0.858,0.529,0.2,0.056,0,0,0,0,1
0.863,0.498,0.3,0.056,0,0,0,0,1
0.045,0.498,0.3,0.056,0,0,0,0,1
0.015,0.498,0.3,0.056,0,0,0,0,1
0.143,0.205,0.0,0.14,0,0,0,0,1
0.586,0.11,0.6,0.056,0,0,0,0,1
0.126,0.85,0.0,0.14,0,0,0,0,1
0.651,0.498,0.3,0.056,0,0,0,0,1
0.563,0.529,0.2,0.056,0,0,0,0,1
0.837,0.498,0.3,0.056,0,0,0,0,1
0.744,0.11,0.6,0.056,0,0,0,0,1
0.198,0.027,0.0,0.14,0,0,0,0,1
0.649,0.498,0.3,0.056,0,0,0,0,1
0.888,0.498,0.3,0.056,0,0,0,0,1
0.311,0.498,0.3,0.056,0,0,0,0,1
0.271,0.498,0.3,0.056,0,0,0,0,1
0.244,0.11,0.6,0.056,0,0,0,0,1
0.363,0.953,0.0,0.138,0,0,0,0,1
0.674,0.529,0.2,0.056,0,0,0,0,1
0.762,0.498,0.3,0.056,0,0,0,0,1
0.727,0.498,0.3,0.056,0,0,0,0,1
0.888,0.144,0.0,0.14,0,0,0,0,1
0.332,0.665,0.0,0.14,0,0,0,0,0
0.523,0.11,0.6,0.056,0,0,0,0,1
0.041,0.529,0.2,0.056,0,0,0,0,1
0.948,0.498,0.3,0.056,0,0,0,0,1
0.37,0.529,0.2,0.056,0,0,0,0,0
0.725,0.11,0.6,0.056,0,0,0,0,1
0.661,0.81,0.0,0.138,0,0,0,0,1
0.189,0.529,0.2,0.056,0,0,0,0,1
0.164,0.502,0.0,0.138,0,0,0,0,1
0.786,0.169,0.0,0.14,0,0,0,0,1
0.804,0.529,0.2,0.056,0,0,0,0,1
0.932,0.529,0.2,0.056,0,0,0,0,0
0.86,0.529,0.2,0.056,0,0,0,0,0
0.116,0.11,0.6,0.056,0,0,0,0,1
0.204,0.529,0.2,0.056,0,0,0,0,1
0.921,0.529,0.2,0.056,0,0,0,0,1
0.943,0.11,0.6,0.056,0,0,0,0,1
0.498,0.997,0.0,0.138,0,0,0,0,1
0.556,0.498,0.3,0.056,0,0,0,0,1
0.817,0.529,0.2,0.056,0,0,0,0,1
0.012,0.498,0.3,0.056,0,0,0,0,1
0.437,0.498,0.3,0.056,0,0,0,0,1
0.548,0.17,0.0,0.14,0,0,0,0,1
0.78,0.529,0.2,0.056,0,0,0,0,1
0.44,0.52,0.0,0.14,0,0,0,0,1
0.6,0.11,0.6,0.056,0,0,0,0,1
0.88,0.498,0.3,0.056,0,0,0,0,1
0.361,0.11,0.6,0.056,0,0,0,0,1
0.251,0.922,0.0,0.14,0,0,0,0,1
0.459,0.529,0.2,0.056,0,0,0,0,1
0.789,0.11,0.6,0.056,0,0,0,0,1
0.357,0.901,0.0,0.14,0,0,0,0,1
0.37,0.498,0.3,0.056,0,0,0,0,1
0.843,0.529,0.2,0.056,0,0,0,0,1
0.307,0.529,0.2,0.056,0,0,0,0,1
0.445,0.11,0.6,0.056,0,0,0,0,1
0.835,0.498,0.3,0.056,0,0,0,0,1
0.509,0.498,0.3,0.056,0,0,0,0,1
0.17,0.709,0.0,0.14,0,0,0,0,1
0.425,0.498,0.3,0.056,0,0,0,0,1
0.11,0.11,0.6,0.056,0,0,0,0,1
0.147,0.11,0.6,0.056,0,0,0,0,1
0.689,0.498,0.3,0.056,0,0,0,0,1
0.315,0.11,0.6,0.056,0,0,0,0,1
0.664,0.11,0.6,0.056,0,0,0,0,1
0.27,0.591,0.0,0.14,0,0,0,0,1
0.478,0.498,0.3,0.056,0,0,0,0,1
0.398,0.498,0.3,0.056,0,0,0,0,1
0.638,0.11,0.6,0.056,0,0,0,0,1
0.79,0.529,0.2,0.056,0,0,0,0,1
0.235,0.498,0.3,0.056,0,0,0,0,1
0.891,0.498,0.3,0.056,0,0,0,0,1
0.049,0.035,0.0,0.14,0,0,0,0,1
0.739,0.498,0.3,0.056,0,0,0,0,1
0.87,0.498,0.3,0.056,0,0,0,0,1
0.61,0.529,0.2,0.056,0,0,0,0,1
0.092,0.529,0.2,0.056,0,0,0,0,1
0.596,0.315,0.0,0.14,0,0,0,0,1
0.326,0.804,0.0,0.142,0,0,0,0,1
0.318,0.11,0.6,0.056,0,0,0,0,1
0.222,0.498,0.3,0.056,0,0,0,0,1
0.767,0.498,0.3,0.056,0,0,0,0,1
0.709,0.096,0.0,0.138,0,0,0,0,1
0.328,0.498,0.3,0.056,0,0,0,0,1
0.265,0.529,0.2,0.056,0,0,0,0,1
0.37,0.529,0.2,0.056,0,0,0,0,1
0.346,0.11,0.6,0.056,0,0,0,0,1
0.047,0.529,0.2,0.056,0,0,0,0,1
0.837,0.529,0.2,0.056,0,0,0,0,1
0.744,0.498,0.3,0.056,0,0,0,0,1
0.342,0.11,0.6,0.056,0,0,0,0,1
0.689,0.904,0.0,0.14,0,0,0,0,1
0.01,0.498,0.3,0.056,0,0,0,0,1
0.015,0.11,0.6,0.056,0,0,0,0,1
0.564,0.529,0.2,0.056,0,0,0,0,1
0.427,0.11,0.6,0.056,0,0,0,0,1
0.11,0.288,0.0,0.136,0,0,0,0,1
0.155,0.11,0.6,0.056,0,0,0,0,1
0.69,0.498,0.3,0.056,0,0,0,0,1
0.509,0.529,0.2,0.056,0,0,0,0,1
0.022,0.498,0.3,0.056,0,0,0,0,1
0.318,0.498,0.3,0.056,0,0,0,0,1
0.727,0.722,0.0,0.14,0,0,0,0,1
0.657,0.743,0.0,0.138,0,0,0,0,1
0.29,0.498,0.3,0.056,0,0,0,0,1
0.76,0.529,0.2,0.056,0,0,0,0,1
0.42,0.437,0.0,0.138,0,0,0,0,1
0.227,0.567,0.0,0.14,0,0,0,0,1
0.253,0.456,0.0,0.14,0,0,0,0,0
0.487,0.64,0.0,0.14,0,0,0,0,1
0.407,0.529,0.2,0.056,0,0,0,0,0
0.487,0.529,0.2,0.056,0,0,0,0,1
0.162,0.498,0.3,0.056,0,0,0,0,1
0.875,0.347,0.0,0.14,0,0,0,0,1
0.77,0.401,0.0,0.14,0,0,0,0,1
0.681,0.529,0.2,0.056,0,0,0,0,1
0.74,0.11,0.6,0.056,0,0,0,0,1
0.979,0.885,0.0,0.14,0,0,0,0,1
0.353,0.221,0.0,0.138,0,0,0,0,1
0.713,0.48,0.0,0.14,0,0,0,0,1
0.255,0.517,0.0,0.14,0,0,0,0,1
0.372,0.11,0.6,0.056,0,0,0,0,1
0.72,0.08,0.0,0.14,0,0,0,0,1
0.174,0.498,0.3,0.056,0,0,0,0,1
0.043,0.644,0.0,0.14,0,0,0,0,1
0.977,0.498,0.3,0.056,0,0,0,0,1
0.193,0.529,0.2,0.056,0,0,0,0,1
0.908,0.498,0.3,0.056,0,0,0,0,1
0.341,0.498,0.3,0.056,0,0,0,0,1
0.887,0.902,0.0,0.14,0,0,0,0,1
0.278,0.933,0.0,0.14,0,0,0,0,1
0.329,0.498,0.3,0.056,0,0,0,0,1
0.107,0.529,0.2,0.056,0,0,0,0,1
0.935,0.498,0.3,0.056,0,0,0,0,1
0.695,0.498,0.3,0.056,0,0,0,0,1
0.479,0.796,0.0,0.138,0,0,0,0,1
0.607,0.282,0.0,0.14,0,0,0,0,1
0.08,0.529,0.2,0.056,0,0,0,0,1
0.663,0.11,0.6,0.056,0,0,0,0,1
0.127,0.498,0.3,0.056,0,0,0,0,1
0.235,0.529,0.2,0.056,0,0,0,0,1
0.304,0.529,0.2,0.056,0,0,0,0,1
0.606,0.11,0.6,0.056,0,0,0,0,1
0.79,0.11,0.6,0.056,0,0,0,0,1
0.255,0.498,0.3,0.056,0,0,0,0,1
0.282,0.529,0.2,0.056,0,0,0,0,1
0.208,0.498,0.3,0.056,0,0,0,0,1
0.837,0.529,0.2,0.056,0,0,0,0,1
0.12,0.529,0.2,0.056,0,0,0,0,1
0.616,0.498,0.3,0.056,0,0,0,0,1
0.331,0.202,0.0,0.14,0,0,0,0,1
0.153,0.498,0.3,0.056,0,0,0,0,1
0.129,0.11,0.6,0.056,0,0,0,0,1
0.223,0.498,0.3,0.056,0,0,0,0,1
0.692,0.529,0.2,0.056,0,0,0,0,1
0.647,0.529,0.2,0.056,0,0,0,0,1
0.411,0.603,0.0,0.14,0,0,0,0,1
0.954,0.111,0.0,0.14,0,0,0,0,1
0.026,0.529,0.2,0.056,0,0,0,0,1
0.354,0.529,0.2,0.056,0,0,0,0,0
0.68,0.498,0.3,0.056,0,0,0,0,1
0.805,0.956,0.0,0.14,0,0,0,0,1
0.108,0.498,0.3,0.056,0,0,0,0,1
0.492,0.529,0.2,0.056,0,0,0,0,1
0.776,0.11,0.6,0.056,0,0,0,0,1
0.856,0.11,0.6,0.056,0,0,0,0,1
0.037,0.529,0.2,0.056,0,0,0,0,1
0.568,0.11,0.6,0.056,0,0,0,0,1
0.058,0.529,0.2,0.056,0,0,0,0,1
0.213,0.11,0.6,0.056,0,0,0,0,1
0.266,0.529,0.2,0.056,0,0,0,0,1
0.178,0.529,0.2,0.056,0,0,0,0,1
0.137,0.408,0.0,0.14,0,0,0,0,1
0.724,0.811,0.0,0.136,0,0,0,0,1
0.461,0.529,0.2,0.056,0,0,0,0,1
0.072,0.498,0.3,0.056,0,0,0,0,1
0.622,0.578,0.0,0.14,0,0,0,0,1
0.78,0.809,0.0,0.14,0,0,0,0,1
0.381,0.171,0.0,0.14,0,0,0,0,1
0.478,0.766,0.0,0.14,0,0,0,0,1
0.487,0.11,0.6,0.056,0,0,0,0,1
0.725,0.529,0.2,0.056,0,0,0,0,1
0.681,0.11,0.6,0.056,0,0,0,0,1
0.636,0.875,0.0,0.14,0,0,0,0,1
0.88,0.456,0.0,0.138,0,0,0,0,1
0.561,0.498,0.3,0.056,0,0,0,0,1
0.203,0.529,0.2,0.056,0,0,0,0,1
0.098,0.529,0.2,0.056,0,0,0,0,1
0.195,0.498,0.3,0.056,0,0,0,0,1
0.443,0.498,0.3,0.056,0,0,0,0,1
0.921,0.358,0.0,0.14,0,0,0,0,1
0.422,0.11,0.6,0.056,0,0,0,0,1
0.268,0.11,0.6,0.056,0,0,0,0,0
0.425,0.498,0.3,0.056,0,0,0,0,1
0.324,0.529,0.2,0.056,0,0,0,0,1
0.899,0.438,0.0,0.14,0,0,0,0,0
0.591,0.11,0.6,0.056,0,0,0,0,1
0.249,0.018,0.0,0.14,0,0,0,0,1
0.335,0.498,0.3,0.056,0,0,0,0,1
0.601,0.192,0.0,0.138,0,0,0,0,1
0.875,0.11,0.6,0.056,0,0,0,0,1
0.756,0.11,0.6,0.056,0,0,0,0,1
0.779,0.498,0.3,0.056,0,0,0,0,1
0.182,0.498,0.3,0.056,0,0,0,0,1
0.661,0.118,0.0,0.14,0,0,0,0,1
0.264,0.11,0.6,0.056,0,0,0,0,1
0.041,0.498,0.3,0.056,0,0,0,0,1
0.659,0.498,0.3,0.056,0,0,0,0,1
0.201,0.498,0.3,0.056,0,0,0,0,1
0.249,0.498,0.3,0.056,0,0,0,0,1
0.955,0.529,0.2,0.056,0,0,0,0,1
0.849,0.11,0.6,0.056,0,0,0,0,1
0.843,0.624,0.0,0.138,0,0,0,0,1
0.268,0.529,0.2,0.056,0,0,0,0,1
0.173,0.11,0.6,0.056,0,0,0,0,1
0.888,0.11,0.6,0.056,0,0,0,0,1
0.615,0.27,0.0,0.138,0,0,0,0,1
0.112,0.529,0.2,0.056,0,0,0,0,1
0.973,0.498,0.3,0.056,0,0,0,0,1
0.898,0.833,0.0,0.14,0,0,0,0,1
0.036,0.11,0.6,0.056,0,0,0,0,1
0.715,0.529,0.2,0.056,0,0,0,0,1
0.888,0.11,0.6,0.056,0,0,0,0,1
0.69,0.11,0.6,0.056,0,0,0,0,1
0.103,0.529,0.2,0.056,0,0,0,0,1
0.471,0.952,0.0,0.14,0,0,0,0,1
0.536,0.795,0.0,0.14,0,0,0,0,1
0.118,0.498,0.3,0.056,0,0,0,0,1
0.984,0.847,0.0,0.14,0,0,0,0,1
0.811,0.171,0.0,0.138,0,0,0,0,1
0.908,0.498,0.3,0.056,0,0,0,0,1
0.345,0.11,0.6,0.056,0,0,0,0,1
0.133,0.529,0.2,0.056,0,0,0,0,1
0.653,0.11,0.6,0.056,0,0,0,0,1
0.046,0.11,0.6,0.056,0,0,0,0,1
0.831,0.11,0.6,0.056,0,0,0,0,1
0.646,0.07,0.0,0.14,0,0,0,0,0
0.986,0.11,0.6,0.056,0,0,0,0,1
0.813,0.498,0.3,0.056,0,0,0,0,1
0.535,0.498,0.3,0.056,0,0,0,0,1
0.904,0.11,0.6,0.056,0,0,0,0,1
0.222,0.529,0.2,0.056,0,0,0,0,1
0.948,0.529,0.2,0.056,0,0,0,0,1
0.271,0.498,0.3,0.056,0,0,0,0,1
0.228,0.329,0.0,0.138,0,0,0,0,1
0.138,0.529,0.2,0.056,0,0,0,0,1
0.967,0.11,0.6,0.056,0,0,0,0,1
0.216,0.498,0.3,0.056,0,0,0,0,1
0.809,0.529,0.2,0.056,0,0,0,0,1
0.536,0.498,0.3,0.056,0,0,0,0,1
0.423,0.238,0.0,0.14,0,0,0,0,1
0.061,0.11,0.6,0.056,0,0,0,0,1
0.414,0.529,0.2,0.056,0,0,0,0,1
0.151,0.498,0.3,0.056,0,0,0,0,1
0.858,0.498,0.3,0.056,0,0,0,0,1
0.579,0.498,0.3,0.056,0,0,0,0,1
0.127,0.498,0.3,0.056,0,0,0,0,1
0.107,0.11,0.6,0.056,0,0,0,0,1
0.712,0.11,0.6,0.056,0,0,0,0,1
0.853,0.498,0.3,0.056,0,0,0,0,1
